X_Value,Untitled,Untitled1
0.235100,20.347837,0.394956
0.235200,20.093588,0.331383
0.235300,20.157150,0.458529
0.235400,20.061806,0.839966
0.235500,20.188931,0.045305
0.235600,20.188931,-2.243319
0.235700,20.030025,0.458529
0.235800,19.998244,-0.495065
0.235900,20.125369,-0.113627
0.236000,19.902901,0.458529
0.236100,19.807557,0.490315
0.236200,20.316056,0.331383
0.236300,20.379618,0.426743
0.236400,19.362621,0.426743
0.236500,17.169720,0.522102
0.236600,18.663435,0.299597
0.236700,19.076590,0.649248
0.236800,22.572519,0.490315
0.236900,19.712214,0.299597
0.237000,19.743995,0.553888
0.237100,19.616870,0.553888
0.237200,19.648651,0.681034
0.237300,19.648651,0.490315
0.237400,19.585089,0.394956
0.237500,19.616870,0.426743
0.237600,19.521526,0.331383
0.237700,19.489745,0.108878
0.237800,19.553308,0.681034
0.237900,19.680432,0.744607
0.238000,19.585089,-0.685783
0.238100,19.585089,-1.512231
0.238200,19.521526,1.571055
0.238300,19.362621,-0.526851
0.238400,19.330839,0.045305
0.238500,19.457964,0.426743
0.238600,16.597659,0.394956
0.238700,19.553308,-0.240773
0.238800,38.590231,0.522102
0.238900,16.788346,0.458529
0.239000,19.299058,0.426743
0.239100,19.235496,0.490315
0.239200,17.392188,0.331383
0.239300,19.521526,0.522102
0.239400,18.981247,0.363170
0.239500,19.108371,0.522102
0.239600,19.140152,0.490315
0.239700,18.885903,0.998899
0.239800,18.949465,0.490315
0.239900,18.790559,0.267810
0.240000,18.663435,0.394956
0.240100,18.663435,0.394956
0.240200,18.726997,-0.526851
0.240300,18.695216,0.553888
0.240400,18.790559,0.522102
0.240500,18.885903,-0.812929
0.240600,18.758778,-1.544017
0.240700,18.599872,0.871753
0.240800,18.663435,0.649248
0.240900,18.536310,3.573601
0.241000,18.536310,0.490315
0.241100,18.885903,0.426743
0.241200,19.044809,0.776394
0.241300,18.790559,0.490315
0.241400,11.258421,0.522102
0.241500,19.140152,0.394956
0.241600,17.900687,0.363170
0.241700,19.394402,0.108878
0.241800,18.758778,0.394956
0.241900,18.440967,0.331383
0.242000,18.504529,3.446455
0.242100,18.631654,0.490315
0.242200,18.504529,0.522102
0.242300,18.345623,0.490315
0.242400,18.536310,0.458529
0.242500,18.345623,0.363170
0.242600,18.377404,0.522102
0.242700,21.905115,0.299597
0.242800,18.536310,0.140664
0.242900,18.345623,-0.081841
0.243000,18.440967,0.617461
0.243100,18.504529,1.825346
0.243200,18.345623,0.871753
0.243300,18.440967,1.316763
0.243400,18.345623,-2.497611
0.243500,18.599872,0.331383
0.243600,18.377404,0.236024
0.243700,17.868905,1.030685
0.243800,17.678218,0.426743
0.243900,19.585089,0.458529
0.244000,18.313842,0.458529
0.244100,19.680432,0.267810
0.244200,21.650865,0.077092
0.244300,18.345623,0.522102
0.244400,16.534096,0.490315
0.244500,18.218498,0.363170
0.244600,18.250280,0.490315
0.244700,18.282061,0.744607
0.244800,18.250280,0.267810
0.244900,18.123155,0.331383
0.245000,18.250280,0.522102
0.245100,18.377404,0.553888
0.245200,18.313842,-0.050054
0.245300,18.409185,0.013519
0.245400,18.568091,0.394956
0.245500,18.345623,1.920706
0.245600,18.027811,1.126044
0.245700,18.218498,1.857133
0.245800,18.250280,0.585675
0.245900,17.964249,0.394956
0.246000,18.345623,0.490315
0.246100,18.186717,0.363170
0.246200,17.360407,1.253190
0.246300,18.282061,0.522102
0.246400,19.457964,0.490315
0.246500,19.743995,0.712821
0.246600,21.841552,11.710933
0.246700,19.171934,0.903539
0.246800,18.059593,0.394956
0.246900,17.837124,0.490315
0.247000,18.154936,0.553888
0.247100,18.218498,0.458529
0.247200,17.996030,0.649248
0.247300,17.964249,-5.231246
0.247400,18.027811,0.394956
0.247500,17.964249,0.522102
0.247600,17.805343,0.744607
0.247700,17.964249,0.553888
0.247800,17.964249,0.108878
0.247900,17.710000,-1.226153
0.248000,17.900687,0.967112
0.248100,17.868905,-0.495065
0.248200,17.710000,5.830439
0.248300,17.678218,0.394956
0.248400,17.582875,0.363170
0.248500,26.481604,0.426743
0.248600,18.599872,0.553888
0.248700,17.710000,0.458529
0.248800,15.262849,0.490315
0.248900,16.470534,0.490315
0.249000,16.756564,2.651794
0.249100,18.377404,0.299597
0.249200,17.487531,0.553888
0.249300,17.551094,0.490315
0.249400,17.010814,-4.341225
0.249500,17.487531,0.649248
0.249600,17.392188,0.394956
0.249700,17.487531,-0.208986
0.249800,17.360407,0.331383
0.249900,17.074376,0.394956
0.250000,17.423969,0.426743
0.250100,17.360407,0.776394
0.250200,17.296844,0.903539
0.250300,17.455750,-0.812929
0.250400,17.074376,-2.147960
0.250500,17.169720,0.363170
0.250600,17.201501,0.967112
0.250700,17.265063,3.446455
0.250800,17.106157,0.426743
0.250900,16.597659,0.458529
0.251000,17.455750,0.458529
0.251100,18.027811,0.458529
0.251200,18.059593,0.712821
0.251300,17.137938,0.426743
0.251400,16.883689,0.394956
0.251500,14.659007,0.458529
0.251600,14.404758,0.331383
0.251700,17.010814,0.522102
0.251800,16.979033,0.553888
0.251900,17.455750,0.585675
0.252000,17.074376,0.331383
0.252100,16.979033,0.426743
0.252200,16.915470,0.394956
0.252300,16.979033,0.458529
0.252400,16.248066,0.204237
0.252500,16.883689,0.490315
0.252600,16.788346,-1.289726
0.252700,17.010814,1.443909
0.252800,16.883689,1.221404
0.252900,17.265063,0.712821
0.253000,16.915470,-0.304346
0.253100,16.851908,-2.116174
0.253200,16.851908,-2.561184
0.253300,16.979033,0.394956
0.253400,17.487531,0.394956
0.253500,16.406971,0.394956
0.253600,16.979033,0.490315
0.253700,18.218498,0.331383
0.253800,17.233282,0.490315
0.253900,17.741781,0.331383
0.254000,18.123155,0.363170
0.254100,13.419541,0.394956
0.254200,16.629440,0.363170
0.254300,16.788346,0.458529
0.254400,17.296844,0.394956
0.254500,16.693002,0.553888
0.254600,16.788346,0.363170
0.254700,16.629440,0.108878
0.254800,16.534096,0.490315
0.254900,17.074376,0.426743
0.255000,16.693002,0.077092
0.255100,16.661221,0.045305
0.255200,16.693002,-8.346318
0.255300,16.597659,2.016065
0.255400,16.693002,1.888919
0.255500,19.203715,1.221404
0.255600,16.661221,0.108878
0.255700,16.693002,-3.069767
0.255800,16.629440,0.458529
0.255900,15.930254,0.522102
0.256000,16.184503,0.394956
0.256100,17.582875,0.426743
0.256200,18.091374,0.744607
0.256300,17.137938,0.490315
0.256400,17.423969,1.507482
0.256500,18.726997,-0.526851
0.256600,16.820127,0.426743
0.256700,16.375190,0.267810
0.256800,16.470534,0.522102
0.256900,16.152722,0.617461
0.257000,16.629440,0.426743
0.257100,16.534096,0.426743
0.257200,16.375190,0.649248
0.257300,16.470534,0.522102
0.257400,16.216284,0.458529
0.257500,16.470534,0.236024
0.257600,16.597659,-0.018268
0.257700,16.470534,0.172451
0.257800,16.343409,1.793560
0.257900,16.565877,-7.074860
0.258000,16.470534,1.571055
0.258100,16.311628,0.998899
0.258200,16.406971,-3.641923
0.258300,38.685574,0.363170
0.258400,16.756564,0.458529
0.258500,15.898473,0.522102
0.258600,15.421755,0.585675
0.258700,17.805343,0.236024
0.258800,16.661221,0.426743
0.258900,17.710000,0.426743
0.259000,15.421755,0.363170
0.259100,16.375190,0.426743
0.259200,16.438753,0.426743
0.259300,16.597659,0.458529
0.259400,16.502315,0.522102
0.259500,16.470534,0.490315
0.259600,16.534096,0.490315
0.259700,16.438753,0.299597
0.259800,16.565877,0.649248
0.259900,16.597659,0.394956
0.260000,16.629440,0.236024
0.260100,16.629440,0.140664
0.260200,16.565877,0.744607
0.260300,16.597659,1.221404
0.260400,16.502315,1.126044
0.260500,16.597659,1.189617
0.260600,16.693002,0.013519
0.260700,16.597659,-1.925455
0.260800,16.343409,0.458529
0.260900,16.025597,0.490315
0.261000,16.025597,0.394956
0.261100,17.519313,0.490315
0.261200,16.820127,0.871753
0.261300,18.027811,0.458529
0.261400,18.695216,0.426743
0.261500,16.534096,0.394956
0.261600,16.693002,0.458529
0.261700,16.629440,0.617461
0.261800,16.693002,0.426743
0.261900,16.724783,0.490315
0.262000,16.661221,0.394956
0.262100,16.693002,0.394956
0.262200,16.629440,-10.062787
0.262300,16.693002,0.458529
0.262400,16.661221,0.426743
0.262500,16.947251,0.299597
0.262600,16.756564,0.744607
0.262700,16.693002,1.316763
0.262800,16.693002,1.443909
0.262900,16.693002,1.221404
0.263000,16.597659,0.140664
0.263100,16.629440,-3.324059
0.263200,16.883689,-0.081841
0.263300,16.597659,0.331383
0.263400,16.120941,0.649248
0.263500,15.771348,-2.497611
0.263600,16.279847,0.490315
0.263700,17.710000,-2.338679
0.263800,18.123155,0.490315
0.263900,19.616870,0.426743
0.264000,17.423969,0.426743
0.264100,16.534096,0.522102
0.264200,16.629440,0.363170
0.264300,16.661221,0.363170
0.264400,16.565877,0.553888
0.264500,16.597659,0.426743
0.264600,16.597659,0.363170
0.264700,16.629440,0.458529
0.264800,16.565877,0.617461
0.264900,16.661221,0.299597
0.265000,16.724783,-0.145414
0.265100,13.038167,0.236024
0.265200,16.724783,1.443909
0.265300,16.661221,1.952492
0.265400,16.343409,1.729987
0.265500,16.597659,0.998899
0.265600,16.216284,-3.037981
0.265700,16.851908,0.522102
0.265800,16.979033,0.458529
0.265900,16.534096,0.458529
0.266000,15.644223,0.490315
0.266100,15.453536,0.490315
0.266200,17.519313,0.077092
0.266300,17.614656,0.808180
0.266400,19.616870,0.490315
0.266500,16.820127,0.458529
0.266600,16.534096,0.490315
0.266700,16.851908,0.744607
0.266800,16.947251,33.738944
0.266900,16.947251,0.394956
0.267000,16.947251,0.394956
0.267100,16.502315,0.458529
0.267200,16.915470,-0.113627
0.267300,16.883689,0.426743
0.267400,16.915470,0.649248
0.267500,17.106157,0.681034
0.267600,17.678218,7.705840
0.267700,16.883689,-1.289726
0.267800,17.074376,0.967112
0.267900,16.979033,-0.304346
0.268000,16.915470,3.510028
0.268100,16.820127,0.553888
0.268200,17.233282,-0.145414
0.268300,23.780204,0.331383
0.268400,15.739567,0.522102
0.268500,15.135725,0.522102
0.268600,18.123155,0.458529
0.268700,17.137938,0.712821
0.268800,19.998244,0.522102
0.268900,17.010814,0.363170
0.269000,-15.692014,0.458529
0.269100,16.851908,0.522102
0.269200,28.356693,0.522102
0.269300,17.074376,-2.656543
0.269400,17.074376,0.490315
0.269500,17.265063,0.363170
0.269600,17.042595,0.363170
0.269700,17.010814,0.426743
0.269800,17.201501,0.553888
0.269900,17.169720,0.712821
0.270000,17.106157,0.681034
0.270100,17.106157,-0.495065
0.270200,17.074376,-1.162580
0.270300,17.010814,0.140664
0.270400,17.169720,-0.431492
0.270500,17.106157,3.255737
0.270600,17.328626,0.426743
0.270700,17.296844,0.871753
0.270800,17.996030,0.490315
0.270900,18.504529,0.394956
0.271000,16.470534,0.490315
0.271100,24.828982,0.490315
0.271200,-20.681658,0.712821
0.271300,15.040381,0.394956
0.271400,17.010814,0.553888
0.271500,17.074376,0.490315
0.271600,16.629440,0.490315
0.271700,16.979033,0.617461
0.271800,17.106157,0.553888
0.271900,16.979033,0.331383
0.272000,16.947251,0.426743
0.272100,17.042595,0.490315
0.272200,16.979033,0.299597
0.272300,17.042595,0.267810
0.272400,17.773562,0.236024
0.272500,17.042595,0.967112
0.272600,16.915470,1.602841
0.272700,16.979033,1.666414
0.272800,17.010814,1.380336
0.272900,17.010814,-0.145414
0.273000,17.010814,0.490315
0.273100,16.915470,0.426743
0.273200,16.788346,0.553888
0.273300,17.328626,0.394956
0.273400,18.536310,-1.861882
0.273500,17.773562,0.522102
0.273600,17.773562,0.458529
0.273700,16.693002,0.490315
0.273800,12.497887,10.598407
0.273900,16.947251,0.458529
0.274000,14.118727,0.522102
0.274100,17.042595,0.490315
0.274200,17.074376,0.236024
0.274300,17.010814,0.522102
0.274400,16.947251,0.426743
0.274500,20.570305,0.426743
0.274600,16.565877,0.426743
0.274700,16.979033,0.649248
0.274800,17.106157,0.140664
0.274900,16.851908,0.013519
0.275000,16.915470,0.839966
0.275100,16.565877,1.412123
0.275200,16.820127,0.776394
0.275300,16.820127,1.348550
0.275400,17.010814,0.108878
0.275500,16.947251,-3.165126
0.275600,16.248066,0.490315
0.275700,16.343409,0.935326
0.275800,16.502315,0.585675
0.275900,18.536310,0.490315
0.276000,17.296844,0.458529
0.276100,18.599872,0.490315
0.276200,19.553308,0.490315
0.276300,16.851908,0.299597
0.276400,16.947251,0.522102
0.276500,16.820127,0.426743
0.276600,17.328626,0.490315
0.276700,16.915470,1.443909
0.276800,16.851908,0.553888
0.276900,16.756564,0.331383
0.277000,17.932468,0.553888
0.277100,18.123155,0.617461
0.277200,16.851908,-0.431492
0.277300,16.979033,0.204237
0.277400,16.915470,0.458529
0.277500,16.851908,1.729987
0.277600,16.502315,2.047852
0.277700,16.788346,1.189617
0.277800,16.820127,1.857133
0.277900,16.788346,1.316763
0.278000,17.106157,0.490315
0.278100,16.724783,0.458529
0.278200,18.758778,0.140664
0.278300,16.438753,0.522102
0.278400,14.531882,-4.214079
0.278500,17.265063,0.394956
0.278600,14.945037,0.458529
0.278700,14.309414,0.236024
0.278800,17.010814,0.363170
0.278900,16.979033,0.458529
0.279000,16.947251,0.553888
0.279100,16.693002,0.681034
0.279200,17.042595,0.458529
0.279300,16.947251,0.490315
0.279400,17.106157,0.490315
0.279500,17.074376,0.553888
0.279600,17.201501,0.299597
0.279700,17.137938,0.426743
0.279800,17.678218,0.585675
0.279900,17.169720,1.157831
0.280000,17.169720,0.077092
0.280100,17.233282,1.062472
0.280200,17.074376,0.808180
0.280300,17.169720,-0.463278
0.280400,17.296844,-1.162580
0.280500,17.074376,0.394956
0.280600,70.784560,0.490315
0.280700,16.724783,0.839966
0.280800,18.250280,0.490315
0.280900,17.900687,0.426743
0.281000,23.176361,0.490315
0.281100,15.326412,0.363170
0.281200,17.392188,0.394956
0.281300,17.265063,0.458529
0.281400,17.328626,0.553888
0.281500,17.455750,0.490315
0.281600,17.296844,0.394956
0.281700,17.392188,0.458529
0.281800,17.423969,0.363170
0.281900,17.360407,0.363170
0.282000,17.360407,0.585675
0.282100,17.455750,0.490315
0.282200,17.423969,0.077092
0.282300,17.487531,-12.669276
0.282400,17.455750,0.871753
0.282500,17.487531,1.634628
0.282600,17.455750,0.490315
0.282700,17.487531,1.825346
0.282800,17.519313,3.923252
0.282900,17.646437,1.380336
0.283000,17.837124,0.458529
0.283100,17.455750,0.490315
0.283200,16.406971,14.508141
0.283300,15.612442,0.617461
0.283400,17.996030,0.426743
0.283500,17.201501,-1.385085
0.283600,20.633868,0.363170
0.283700,17.646437,0.426743
0.283800,17.773562,0.458529
0.283900,17.042595,0.490315
0.284000,17.741781,0.585675
0.284100,17.741781,0.394956
0.284200,17.805343,-0.018268
0.284300,17.646437,0.458529
0.284400,17.741781,0.394956
0.284500,17.773562,0.553888
0.284600,17.710000,0.458529
0.284700,17.900687,-0.018268
0.284800,17.932468,-0.399705
0.284900,17.710000,0.617461
0.285000,17.868905,1.857133
0.285100,17.837124,1.825346
0.285200,17.582875,3.605388
0.285300,17.773562,1.602841
0.285400,18.186717,0.458529
0.285500,18.250280,0.331383
0.285600,16.629440,0.490315
0.285700,16.311628,0.458529
0.285800,18.377404,0.426743
0.285900,16.979033,0.458529
0.286000,17.455750,0.458529
0.286100,17.932468,0.394956
0.286200,17.932468,0.585675
0.286300,18.059593,0.585675
0.286400,18.059593,0.553888
0.286500,18.091374,0.426743
0.286600,17.996030,0.426743
0.286700,18.186717,0.077092
0.286800,18.282061,0.331383
0.286900,17.932468,0.681034
0.287000,18.091374,0.681034
0.287100,18.091374,0.585675
0.287200,18.186717,0.522102
0.287300,18.250280,-0.781143
0.287400,18.123155,1.062472
0.287500,18.186717,-0.113627
0.287600,18.027811,0.617461
0.287700,18.123155,3.065018
0.287800,18.059593,0.363170
0.287900,18.250280,0.490315
0.288000,18.409185,0.490315
0.288100,21.301272,0.458529
0.288200,15.993816,0.712821
0.288300,18.377404,0.553888
0.288400,17.423969,0.394956
0.288500,16.152722,0.394956
0.288600,18.154936,0.458529
0.288700,18.282061,-0.145414
0.288800,18.313842,-0.940075
0.288900,18.218498,0.490315
0.289000,18.377404,-1.798309
0.289100,18.440967,-14.989687
0.289200,18.377404,1.253190
0.289300,18.377404,0.490315
0.289400,18.313842,0.331383
0.289500,18.568091,0.490315
0.289600,18.313842,0.935326
0.289700,18.440967,0.935326
0.289800,18.536310,0.744607
0.289900,18.059593,-1.734736
0.290000,18.377404,0.744607
0.290100,18.440967,-0.431492
0.290200,18.250280,0.204237
0.290300,18.186717,0.490315
0.290400,18.027811,0.363170
0.290500,19.044809,0.331383
0.290600,19.299058,0.458529
0.290700,17.964249,-0.113627
0.290800,18.758778,0.426743
0.290900,20.347837,0.394956
0.291000,-22.842778,0.426743
0.291100,18.282061,0.363170
0.291200,18.091374,0.490315
0.291300,18.282061,0.585675
0.291400,18.313842,0.522102
0.291500,18.282061,0.458529
0.291600,18.027811,0.490315
0.291700,18.313842,0.013519
0.291800,18.218498,0.331383
0.291900,18.186717,-1.671163
0.292000,18.377404,0.426743
0.292100,18.186717,0.744607
0.292200,28.070662,1.157831
0.292300,18.282061,-2.243319
0.292400,18.218498,0.331383
0.292500,18.186717,0.458529
0.292600,18.123155,-0.367919
0.292700,18.186717,2.969659
0.292800,18.123155,0.394956
0.292900,18.536310,0.490315
0.293000,19.044809,0.426743
0.293100,18.250280,0.331383
0.293200,15.834910,0.871753
0.293300,17.360407,0.522102
0.293400,16.089160,0.426743
0.293500,16.406971,0.394956
0.293600,17.996030,0.490315
0.293700,18.123155,0.267810
0.293800,21.301272,0.522102
0.293900,17.233282,-1.893668
0.294000,18.123155,0.299597
0.294100,17.900687,12.632740
0.294200,17.964249,0.363170
0.294300,18.091374,0.299597
0.294400,17.932468,0.363170
0.294500,18.027811,0.617461
0.294600,17.868905,0.903539
0.294700,18.123155,-0.685783
0.294800,18.027811,-2.052601
0.294900,17.996030,0.490315
0.295000,18.123155,-0.081841
0.295100,17.710000,3.478242
0.295200,17.900687,0.458529
0.295300,8.461678,0.426743
0.295400,18.440967,0.394956
0.295500,18.758778,0.617461
0.295600,18.091374,0.458529
0.295700,15.962035,0.363170
0.295800,17.137938,0.458529
0.295900,16.184503,0.490315
0.296000,17.106157,0.331383
0.296100,17.868905,-5.135886
0.296200,18.218498,0.458529
0.296300,18.218498,0.553888
0.296400,18.218498,0.522102
0.296500,18.218498,0.331383
0.296600,18.504529,0.426743
0.296700,18.154936,0.331383
0.296800,18.218498,0.331383
0.296900,18.218498,0.394956
0.297000,18.282061,0.458529
0.297100,18.027811,1.157831
0.297200,18.377404,0.617461
0.297300,18.313842,-1.385085
0.297400,18.282061,0.776394
0.297500,26.862978,-0.208986
0.297600,18.345623,-2.306892
0.297700,18.472748,0.140664
0.297800,18.059593,0.426743
0.297900,18.123155,0.585675
0.298000,23.716641,0.458529
0.298100,19.585089,0.490315
0.298200,19.013028,0.458529
0.298300,19.616870,0.426743
0.298400,22.667863,0.394956
0.298500,15.517099,0.267810
0.298600,18.377404,0.490315
0.298700,18.377404,0.553888
0.298800,18.504529,0.458529
0.298900,18.504529,0.553888
0.299000,18.472748,0.394956
0.299100,18.472748,0.331383
0.299200,18.472748,-0.081841
0.299300,18.568091,0.553888
0.299400,18.599872,8.564074
0.299500,18.631654,0.331383
0.299600,18.726997,-0.050054
0.299700,18.568091,0.617461
0.299800,18.568091,1.888919
0.299900,18.663435,0.681034
0.300000,18.631654,3.478242
0.300100,18.695216,1.634628
0.300200,18.917684,0.331383
0.300300,19.044809,0.426743
0.300400,18.695216,0.426743
0.300500,16.565877,0.585675
0.300600,18.822341,0.490315
0.300700,17.678218,-0.113627
0.300800,35.062520,0.394956
0.300900,21.333053,0.553888
0.301000,18.631654,0.394956
0.301100,18.218498,0.363170
0.301200,18.695216,0.108878
0.301300,18.822341,0.553888
0.301400,18.726997,0.363170
0.301500,18.695216,0.458529
0.301600,18.440967,0.490315
0.301700,18.758778,0.490315
0.301800,18.695216,0.553888
0.301900,18.790559,1.253190
0.302000,18.822341,0.808180
0.302100,19.108371,-0.304346
0.302200,18.854122,-2.720116
0.302300,18.885903,0.490315
0.302400,18.854122,-0.526851
0.302500,18.885903,-0.272559
0.302600,18.504529,0.426743
0.302700,18.854122,0.744607
0.302800,19.013028,0.490315
0.302900,19.807557,0.490315
0.303000,19.585089,0.426743
0.303100,16.788346,-2.688330
0.303200,19.203715,0.267810
0.303300,16.788346,0.394956
0.303400,16.597659,0.458529
0.303500,18.981247,0.490315
0.303600,19.394402,0.490315
0.303700,18.504529,0.871753
0.303800,19.013028,0.553888
0.303900,19.140152,0.490315
0.304000,19.140152,0.363170
0.304100,18.631654,0.426743
0.304200,19.044809,0.458529
0.304300,19.203715,0.394956
0.304400,19.171934,0.871753
0.304500,19.235496,1.094258
0.304600,18.695216,0.108878
0.304700,19.426183,-1.957241
0.304800,19.140152,-0.336132
0.304900,19.235496,-1.162580
0.305000,19.489745,0.553888
0.305100,18.822341,0.394956
0.305200,19.108371,0.744607
0.305300,19.362621,0.458529
0.305400,20.093588,0.458529
0.305500,18.758778,1.666414
0.305600,19.839338,0.426743
0.305700,19.743995,0.140664
0.305800,18.409185,0.458529
0.305900,19.362621,0.522102
0.306000,19.362621,-6.311985
0.306100,19.394402,0.426743
0.306200,19.394402,0.394956
0.306300,19.521526,0.363170
0.306400,19.362621,0.458529
0.306500,19.394402,0.490315
0.306600,19.330839,0.553888
0.306700,19.457964,0.013519
0.306800,19.426183,0.331383
0.306900,20.284275,0.299597
0.307000,19.521526,0.522102
0.307100,19.743995,1.602841
0.307200,19.553308,-0.749356
0.307300,19.616870,0.871753
0.307400,19.585089,-1.544017
0.307500,19.680432,-1.416872
0.307600,19.648651,0.426743
0.307700,19.330839,0.077092
0.307800,12.815699,0.458529
0.307900,21.301272,0.585675
0.308000,21.047023,0.458529
0.308100,20.316056,0.458529
0.308200,20.919898,0.172451
0.308300,20.411399,0.363170
0.308400,19.648651,0.394956
0.308500,19.743995,0.522102
0.308600,19.902901,30.433153
0.308700,19.807557,0.617461
0.308800,19.775776,1.316763
0.308900,19.807557,-6.057694
0.309000,19.680432,0.363170
0.309100,19.775776,0.553888
0.309200,19.807557,0.522102
0.309300,19.902901,0.108878
0.309400,19.902901,-0.018268
0.309500,19.871119,0.331383
0.309600,19.966463,1.952492
0.309700,19.839338,0.967112
0.309800,19.807557,1.666414
0.309900,19.775776,0.331383
0.310000,18.186717,-4.150506
0.310100,20.125369,-1.226153
0.310200,19.839338,0.299597
0.310300,19.426183,0.458529
0.310400,18.695216,0.522102
0.310500,20.729211,0.553888
0.310600,19.998244,0.394956
0.310700,21.110585,0.871753
0.310800,20.760992,0.458529
0.310900,19.839338,0.553888
0.311000,19.743995,0.426743
0.311100,19.871119,0.522102
0.311200,19.839338,0.553888
0.311300,19.712214,0.458529
0.311400,19.712214,0.426743
0.311500,19.743995,0.490315
0.311600,19.743995,0.585675
0.311700,19.616870,-0.622210
0.311800,19.648651,0.458529
0.311900,19.775776,-0.018268
0.312000,19.775776,-0.685783
0.312100,19.648651,1.443909
0.312200,19.521526,0.108878
0.312300,19.553308,1.507482
0.312400,19.426183,3.573601
0.312500,19.457964,0.458529
0.312600,19.457964,0.458529
0.312700,19.775776,0.649248
0.312800,18.695216,0.553888
0.312900,16.788346,0.458529
0.313000,19.203715,-0.844716
0.313100,18.726997,0.426743
0.313200,22.508957,1.157831
0.313300,19.267277,0.394956
0.313400,19.171934,0.553888
0.313500,19.203715,0.585675
0.313600,13.991602,0.553888
0.313700,54.321912,0.394956
0.313800,19.140152,0.522102
0.313900,19.108371,0.426743
0.314000,18.949465,0.363170
0.314100,18.949465,0.490315
0.314200,19.171934,0.490315
0.314300,19.013028,0.649248
0.314400,18.981247,0.108878
0.314500,19.044809,-0.876502
0.314600,19.140152,-1.734736
0.314700,18.790559,-0.590424
0.314800,18.631654,0.140664
0.314900,18.790559,0.458529
0.315000,18.695216,0.394956
0.315100,18.758778,0.490315
0.315200,19.140152,0.490315
0.315300,19.426183,0.458529
0.315400,16.343409,0.394956
0.315500,18.758778,0.426743
0.315600,17.805343,0.331383
0.315700,17.455750,0.394956
0.315800,18.631654,0.617461
0.315900,18.695216,-3.228699
0.316000,18.726997,0.458529
0.316100,18.091374,0.617461
0.316200,18.631654,0.394956
0.316300,18.504529,0.331383
0.316400,18.472748,0.458529
0.316500,19.521526,0.490315
0.316600,19.044809,0.299597
0.316700,18.472748,0.617461
0.316800,18.504529,0.935326
0.316900,18.568091,-0.145414
0.317000,18.536310,-2.147960
0.317100,17.551094,-7.202006
0.317200,18.536310,-0.367919
0.317300,18.504529,3.446455
0.317400,18.377404,0.585675
0.317500,18.282061,0.426743
0.317600,18.377404,0.394956
0.317700,19.203715,0.490315
0.317800,18.822341,0.363170
0.317900,16.343409,0.426743
0.318000,17.678218,0.394956
0.318100,17.741781,0.458529
0.318200,21.269491,0.426743
0.318300,18.313842,0.490315
0.318400,18.377404,0.617461
0.318500,18.472748,0.522102
0.318600,18.949465,0.363170
0.318700,18.250280,0.331383
0.318800,18.282061,4.241117
0.318900,18.250280,0.331383
0.319000,18.123155,0.394956
0.319100,17.646437,0.426743
0.319200,18.282061,0.744607
0.319300,18.059593,0.649248
0.319400,18.250280,0.776394
0.319500,18.091374,-1.957241
0.319600,18.758778,0.236024
0.319700,17.996030,-0.781143
0.319800,18.059593,3.382883
0.319900,18.027811,0.363170
0.320000,17.773562,0.458529
0.320100,17.900687,0.458529
0.320200,18.822341,0.871753
0.320300,18.695216,0.458529
0.320400,16.788346,0.744607
0.320500,17.392188,0.490315
0.320600,15.866692,0.394956
0.320700,19.330839,0.426743
0.320800,17.900687,0.490315
0.320900,17.868905,0.458529
0.321000,17.805343,0.553888
0.321100,17.582875,0.649248
0.321200,17.805343,0.394956
0.321300,17.710000,0.426743
0.321400,17.710000,0.490315
0.321500,17.773562,0.331383
0.321600,18.695216,5.385429
0.321700,17.741781,0.522102
0.321800,17.805343,1.189617
0.321900,17.614656,0.744607
0.322000,17.646437,0.553888
0.322100,17.614656,-0.463278
0.322200,17.678218,-1.162580
0.322300,17.455750,1.571055
0.322400,17.455750,0.585675
0.322500,17.551094,0.458529
0.322600,17.646437,0.553888
0.322700,18.409185,0.871753
0.322800,16.661221,0.490315
0.322900,18.027811,-1.893668
0.323000,17.328626,0.458529
0.323100,15.866692,0.363170
0.323200,15.294630,0.045305
0.323300,17.423969,3.986825
0.323400,17.487531,0.553888
0.323500,16.406971,0.458529
0.323600,17.233282,0.553888
0.323700,17.328626,0.808180
0.323800,17.360407,0.426743
0.323900,17.265063,0.490315
0.324000,17.296844,0.426743
0.324100,17.296844,0.204237
0.324200,17.392188,0.458529
0.324300,17.328626,0.808180
0.324400,17.296844,1.984279
0.324500,17.360407,0.998899
0.324600,17.042595,1.666414
0.324700,17.106157,1.284977
0.324800,17.265063,-2.275106
0.324900,17.392188,0.394956
0.325000,17.169720,1.539268
0.325100,16.597659,0.426743
0.325200,16.947251,-0.081841
0.325300,18.059593,0.426743
0.325400,17.074376,0.458529
0.325500,24.797201,0.458529
0.325600,17.837124,0.426743
0.325700,17.010814,-4.436585
0.325800,17.106157,0.426743
0.325900,17.137938,0.585675
0.326000,16.947251,0.458529
0.326100,17.169720,0.490315
0.326200,16.979033,0.649248
0.326300,16.947251,0.585675
0.326400,16.979033,0.553888
0.326500,13.896259,0.394956
0.326600,16.979033,0.331383
0.326700,17.042595,-0.272559
0.326800,17.010814,1.634628
0.326900,16.883689,2.206784
0.327000,16.883689,0.998899
0.327100,16.661221,1.698201
0.327200,16.883689,-1.925455
0.327300,16.979033,0.458529
0.327400,17.137938,0.394956
